,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,ScreenSize,StorageCapacity
399,Lenovo,Ultrabook,16,1.13,11.84839720125786,0,1,209.8006828649808,Intel Core i7,0,1000,Intel,Windows,237.07477163742828,1000
400,Lenovo,Notebook,4,2.2,9.699146128184514,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows,221.00027369450038,1000
401,Asus,Gaming,16,2.9,11.307930232161196,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,369.2734562565702,1256
402,Lenovo,Notebook,8,2.1,11.018284165624754,0,1,141.21199808219862,Intel Core i5,1000,256,AMD,Windows,296.54519597261714,1256
403,Acer,Notebook,8,2.5,10.754345923917311,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others,353.02999520549656,256
404,MSI,Gaming,16,2.8,11.69380197819145,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,356.5398887994471,1256
405,Asus,Ultrabook,8,1.1,11.510857728676225,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,173.08556336360917,512
406,Toshiba,Ultrabook,16,1.2,11.44121633636619,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,198.7585416615607,512
407,Dell,Ultrabook,8,1.36,11.402110098629436,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,213.99669652228042,512
408,Lenovo,Notebook,4,2.2,9.989276182274937,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows,310.666395780837,500
409,Lenovo,Notebook,2,1.15,9.694067896286716,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,155.35834287144732,0
410,Lenovo,Workstation,8,2.67,11.53824227295402,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,377.0360348794703,512
411,Lenovo,Ultrabook,8,1.7,11.547549475609571,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia,Windows,356.66116087046737,512
412,HP,Notebook,4,2.1,10.126163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows,296.54519597261714,1000
413,Acer,2 in 1 Convertible,8,1.6,10.64634002126892,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,265.011388882081,256
414,Asus,2 in 1 Convertible,8,1.27,10.808592759018332,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,210.35278992515177,256
415,Dell,Notebook,4,2.3,10.37065566550255,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others,324.7875955890568,256
416,Dell,Notebook,4,1.65,10.510802297245792,0,0,117.82653006268644,Intel Core i3,0,128,Intel,Windows,194.4137746034326,128
417,HP,Ultrabook,8,1.43,11.288781413322436,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,225.0112323726919,256
418,Dell,Notebook,8,2.14,10.267037568910904,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,214.97299350283217,1000
419,Lenovo,Ultrabook,8,1.75,11.078373090310093,0,1,157.3505121487356,Intel Core i7,0,256,AMD,Windows,275.3633962602873,256
420,Lenovo,2 in 1 Convertible,16,2.0,11.52464373704442,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,564.8479923287945,512
421,Chuwi,Notebook,6,1.4,10.082583913974387,0,1,267.3384360344031,Other Intel Processor,0,0,Intel,Windows,374.27381044816434,0
422,HP,Notebook,8,2.31,11.23889064370897,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,326.19971556987883,256
423,Asus,Notebook,8,2.3,10.367478139624737,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Others,324.7875955890568,1000
424,Dell,Gaming,16,4.42,11.912578515747589,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia,Windows,750.4315754731219,1256
425,Dell,Gaming,8,2.62,11.030873869571886,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,369.9754349753604,1128
426,Dell,Notebook,8,2.02,11.016447617817454,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,285.2482361260412,2256
427,Dell,Ultrabook,8,1.6,10.977716980635757,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Others,251.76081943797695,256
428,HP,Gaming,12,3.35,11.575963360732532,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,426.5745098136243,1256
429,Mediacom,2 in 1 Convertible,4,1.16,9.67600459962282,1,1,189.90579052433608,Other Intel Processor,0,32,Intel,Windows,220.29071700822985,32
430,Samsung,Netbook,4,1.15,9.570272405833974,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others,155.35834287144732,0
431,Lenovo,Notebook,8,1.4,10.89326663606744,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,231.88496527182085,256
432,Lenovo,Notebook,4,1.7,10.370822624347584,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows,267.4958706528505,128
433,Lenovo,Workstation,16,2.3,11.777361428141106,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,649.5751911781136,512
434,Lenovo,Notebook,16,2.5,11.7789960831843,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,353.02999520549656,512
435,Asus,Gaming,8,3.2,11.410999046046683,0,0,127.33567457123112,AMD Processor,1000,256,AMD,Windows,407.47415862793963,1256
436,HP,Notebook,4,2.1,9.824885806178992,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,210.9548067083867,500
437,Google,Ultrabook,16,1.1,11.671319016786894,1,0,234.50740003017813,Intel Core i7,0,512,Intel,Others,257.95814003319595,512
438,Lenovo,Ultrabook,24,1.32,11.75125677614738,0,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,276.9369013817747,512
439,Asus,Notebook,4,2.0,10.301710499387234,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others,282.42399616439724,256
440,Lenovo,Notebook,8,2.8,10.227464909398025,0,0,106.11306214269258,AMD Processor,1000,0,AMD,Windows,297.11657399953924,1000
441,Dell,Notebook,4,2.2,10.594300009749354,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,310.666395780837,256
442,Lenovo,Ultrabook,8,1.36,11.240291204162,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows,239.67630010495407,256
443,Lenovo,Notebook,4,2.2,9.83063294843456,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows,310.666395780837,128
444,HP,Gaming,8,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,310.666395780837,1128
445,Dell,Notebook,8,1.64,11.047982926769505,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,258.05483992392635,256
446,Acer,Notebook,4,2.4,10.066418317218153,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others,241.09120766672766,500
447,Dell,Workstation,8,2.23,11.572957346444928,0,0,141.21199808219862,Other Intel Processor,1000,0,Nvidia,Windows,314.9027557233029,1000
448,MSI,Gaming,8,2.2,10.910678521970082,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,310.666395780837,256
449,Microsoft,Ultrabook,16,1.25,11.83458800598367,1,0,200.84255993695703,Intel Core i7,0,512,Intel,Windows,251.0531999211963,512
450,HP,Notebook,8,1.91,10.35398720988372,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows,191.86841943477074,128
451,Dell,Workstation,16,2.17,11.563884703567355,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,306.430035838371,256
452,HP,Workstation,8,2.31,11.311195008159336,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,326.19971556987883,512
453,Lenovo,Notebook,8,1.65,11.179710318268071,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,259.6283450454137,256
454,Dell,Notebook,8,2.36,10.862092668762644,0,0,141.21199808219862,Intel Core i7,1000,128,AMD,Windows,333.2603154739887,1128
455,Dell,2 in 1 Convertible,4,1.47,10.147261623643049,1,0,135.0942111925629,Other Intel Processor,500,0,Intel,Windows,198.58849045306746,500
456,Dell,Notebook,8,4.42,11.599202972743706,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,562.8236816048416,1000
457,Microsoft,Ultrabook,4,1.252,10.872255357854844,1,0,200.84255993695703,Other Intel Processor,0,128,Intel,Windows,251.4548850410702,128
458,Microsoft,Ultrabook,8,1.25,11.470547260182666,1,0,200.84255993695703,Intel Core i7,0,256,Intel,Windows,251.0531999211963,256
459,HP,Notebook,8,2.5,10.436872940377548,0,0,106.11306214269258,Intel Core i3,0,256,Intel,Windows,265.2826553567315,256
460,Acer,Notebook,4,2.23,10.274510273088076,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,314.9027557233029,1000
461,Acer,Netbook,4,1.4,10.050907057320815,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,189.13189566958806,128
462,Asus,Notebook,8,2.37,10.594300009749354,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,334.67243545481074,1000
463,Lenovo,Notebook,8,1.5,10.658921971998408,0,1,157.3505121487356,Intel Core i7,0,512,AMD,Others,236.0257682231034,512
464,Lenovo,Notebook,8,2.67,11.62048037119099,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,377.0360348794703,256
465,Asus,Notebook,4,2.0,9.692588727638356,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,200.90933972227305,500
466,Acer,Notebook,4,2.2,10.126163794678414,0,0,100.45466986113652,Intel Core i3,500,0,Nvidia,Windows,221.00027369450038,500
467,Dell,Notebook,8,2.02,10.607562803627763,0,0,141.21199808219862,Intel Core i5,2000,0,AMD,Windows,285.2482361260412,2000
468,HP,Gaming,12,3.78,11.413356147904066,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,481.3288498792536,1000
469,Lenovo,Ultrabook,12,1.4,11.502816945605918,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows,293.7209560109731,256
470,HP,2 in 1 Convertible,8,1.29,11.575963360732532,1,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows,427.3308645723556,512
471,HP,Notebook,8,1.9,11.026550473300178,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,268.30279635617734,500
472,Google,Ultrabook,8,1.1,11.12626248382466,1,0,234.50740003017813,Intel Core i5,0,128,Intel,Others,257.95814003319595,128
473,Dell,Ultrabook,8,1.42,11.494086806506765,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,235.19760763284685,256
474,Asus,Notebook,12,2.06,11.144911042902732,0,1,282.42399616439724,Intel Core i7,1000,128,Intel,Windows,581.7934320986583,1128
475,Dell,Notebook,8,1.79,10.58221121243035,0,0,111.93520355955212,Intel Core i3,0,128,Intel,Windows,200.3640143715983,128
476,Dell,Workstation,8,1.78,11.762112832660844,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,251.35735658631356,256
477,Lenovo,Notebook,8,1.7,11.19373786463554,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows,267.4958706528505,180
478,Dell,Notebook,8,2.2,10.490273717104664,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,310.666395780837,1000
479,Toshiba,Notebook,8,1.05,11.39733681987678,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,173.91372395386566,256
480,Dell,Notebook,8,2.16,11.116014069333293,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,305.01791585754904,512
481,Dell,Notebook,4,2.18,10.349904182775484,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,218.99118029727762,1000
482,HP,Notebook,4,1.49,10.56311104105693,0,1,165.6321180513006,Intel Core i5,0,128,Intel,Windows,246.7918558964379,128
483,Chuwi,Notebook,4,1.89,9.49261223560568,0,0,141.21199808219862,Other Intel Processor,0,0,Intel,Windows,266.8906763753554,0
484,Lenovo,Notebook,4,2.3,10.312386757378574,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows,231.045740680614,128
485,Lenovo,Notebook,8,1.75,10.931153634628432,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,275.3633962602873,256
486,Dell,Workstation,16,2.17,11.732612168264149,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,306.430035838371,512
487,Dell,Notebook,16,2.06,11.52464373704442,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,290.89671604932914,512
488,Lenovo,Ultrabook,16,1.36,11.4699912412637,0,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows,239.67630010495407,512
489,Asus,Ultrabook,16,0.91,11.551145677789926,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows,160.3716419819913,512
490,Lenovo,Notebook,8,2.3,10.895234994607796,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,324.7875955890568,256
491,Toshiba,Ultrabook,32,1.05,11.912578515747589,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,173.91372395386566,512
492,Asus,Gaming,8,1.99,11.18342089766461,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,281.0118761835752,1128
493,Acer,Notebook,8,2.2,10.336863503805128,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows,221.00027369450038,1000
494,Asus,Gaming,24,4.33,11.12154549394652,1,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,551.3634708934308,1256
495,Lenovo,Ultrabook,8,1.3,10.977716980635757,0,1,125.36742798669836,Intel Core i5,0,180,Intel,Windows,162.97765638270786,180
496,Lenovo,Notebook,8,2.17,10.776732819811487,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,306.430035838371,256
497,HP,Notebook,8,1.48,11.442360501250736,0,0,157.3505121487356,Intel Core i7,0,1000,Intel,Windows,232.87875798012868,1000
498,Lenovo,Notebook,8,1.4,10.83096982484206,0,1,165.6321180513006,Intel Core i3,0,256,Intel,Windows,231.88496527182085,256
499,Lenovo,Notebook,8,2.3,10.790103923492092,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,324.7875955890568,256
500,Asus,Netbook,4,1.2,9.80450664384234,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,162.11305343107549,0
501,HP,Notebook,8,1.91,10.403650143697382,0,0,100.45466986113652,Intel Core i5,0,256,AMD,Windows,191.86841943477074,256
502,Lenovo,2 in 1 Convertible,8,1.4,11.352694739066088,1,1,158.48253022174808,Intel Core i5,0,256,Intel,Windows,221.8755423104473,256
503,Lenovo,Notebook,4,2.1,9.67600459962282,0,0,111.93520355955212,Other Intel Processor,500,0,Intel,Windows,235.06392747505947,500
504,Lenovo,Netbook,4,1.25,9.555290852218356,0,0,135.0942111925629,Other Intel Processor,0,16,Intel,Others,168.86776399070362,16
505,Lenovo,Notebook,8,1.44,10.83096982484206,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,238.51024999387286,256
506,Asus,Notebook,8,2.0,11.085440489304403,0,0,141.21199808219862,Intel Core i7,1000,256,Intel,Windows,282.42399616439724,1256
507,Acer,Notebook,4,2.2,10.393925962168344,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,310.666395780837,1000
508,HP,Ultrabook,8,1.34,11.16321819034709,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,221.94703818874282,512
509,Lenovo,Gaming,8,2.4,11.02220830408089,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Others,338.90879539727666,1256
510,Dell,Ultrabook,8,1.29,10.776844060703754,1,1,165.6321180513006,Intel Core i5,0,128,Intel,Windows,213.6654322861778,128
511,Acer,Notebook,4,2.2,10.435465480609668,0,0,141.21199808219862,Intel Core i7,500,0,Nvidia,Windows,310.666395780837,500
512,Dell,Notebook,8,2.18,10.704189639316835,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,307.842155819193,1000
513,Dell,Notebook,16,2.2,11.081544019025282,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,310.666395780837,2256
514,Xiaomi,Notebook,16,1.95,11.219752826912,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Others,275.3633962602873,256
515,Asus,Netbook,2,1.1,9.47681923677686,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,148.6036323118192,0
516,HP,Notebook,4,2.04,10.232212772652003,1,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,204.9275265167185,1000
517,Asus,Gaming,24,2.24,11.971204630519404,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,316.3148757041249,512
518,HP,Notebook,8,2.04,10.765658261746038,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,288.0724760876852,256
519,Asus,Gaming,16,3.0,11.291444530741918,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,382.00702371369334,1256
520,Lenovo,Gaming,8,3.2,11.219074000897615,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,451.8783938630356,1256
521,HP,Ultrabook,8,1.32,11.219074000897615,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,218.63439582771682,256
522,Dell,Notebook,8,1.64,11.129965423395353,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,258.05483992392635,256
523,HP,Notebook,4,1.63,10.510802297245792,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows,163.74111187365253,128
524,Dell,Notebook,8,2.8,10.765658261746038,0,1,127.33567457123112,Intel Core i5,1000,128,AMD,Others,356.5398887994471,1128
525,Lenovo,Notebook,8,2.02,11.17598591917709,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,317.8480345404459,256
526,Lenovo,Notebook,4,2.2,10.658921971998408,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,310.666395780837,1000
527,Lenovo,Notebook,8,2.2,10.104611236292678,0,0,100.45466986113652,Intel Core i3,2000,0,Nvidia,Others,221.00027369450038,2000
528,Dell,Notebook,4,2.3,10.34717287346399,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,324.7875955890568,500
529,Dell,Notebook,8,1.9,11.203223524960787,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,268.30279635617734,256
530,Dell,Gaming,16,4.42,11.98617622657084,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,562.8236816048416,1128
531,Toshiba,Notebook,8,2.0,10.732493415479688,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows,282.42399616439724,500
532,Asus,Notebook,8,2.0,11.144911042902732,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows,564.8479923287945,1256
533,Mediacom,Notebook,4,1.2,9.88635767027266,0,1,165.6321180513006,Other Intel Processor,0,32,Intel,Windows,198.7585416615607,32
534,Asus,Gaming,8,2.3,11.383485348791732,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,324.7875955890568,1128
535,Dell,Notebook,8,1.93,11.197396851520583,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,272.5391562986433,256
536,Dell,Notebook,8,2.2,10.656930001858216,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,310.666395780837,256
537,HP,Notebook,4,1.86,9.964497380151284,0,0,141.21199808219862,Other Intel Processor,0,256,Intel,Windows,262.65431643288946,256
538,HP,Gaming,12,2.62,11.470547260182666,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,333.61946737662555,1000
539,Lenovo,Notebook,8,1.87,10.73132994821639,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,294.2454577181356,256
540,Dell,Ultrabook,8,1.2,11.219074000897615,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows,331.26423610260116,256
541,Dell,Notebook,4,1.6,10.576614498925236,0,0,157.3505121487356,Intel Core i3,0,128,Intel,Windows,251.76081943797695,128
542,HP,Ultrabook,8,1.34,11.018720942220474,0,1,276.053530085501,Intel Core i7,0,256,Intel,Windows,369.91173031457134,256
543,Acer,Gaming,8,2.4,10.657669623681942,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others,338.90879539727666,1000
544,Asus,Notebook,4,2.0,9.83063294843456,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows,200.90933972227305,500
545,HP,Notebook,4,2.1,10.534467797525002,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows,296.54519597261714,128
546,Lenovo,Notebook,4,1.87,10.641244744014545,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows,294.2454577181356,500
547,Lenovo,Notebook,4,2.15,10.11188320625578,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others,303.60579587672703,1000
548,HP,Notebook,4,1.86,9.959497306919324,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows,262.65431643288946,500
549,Lenovo,Notebook,8,1.99,11.430859511915424,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,281.0118761835752,512
550,Lenovo,Notebook,4,2.2,10.188167121983652,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows,310.666395780837,128
551,Dell,Notebook,8,1.9,10.993953872709785,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,268.30279635617734,256
552,Dell,Gaming,16,4.42,11.876197639250138,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,562.8236816048416,1256
553,HP,Notebook,8,2.65,10.274785970374204,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows,281.19961467813533,1000
554,HP,Notebook,8,2.63,11.130176383145796,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,334.89282412233786,1000
555,Asus,Notebook,4,2.0,9.387207078087174,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others,200.90933972227305,500
556,Mediacom,Notebook,4,1.35,9.51682457139056,0,1,165.6321180513006,Other Intel Processor,0,0,Intel,Windows,223.60335936925583,0
557,Lenovo,Notebook,6,2.8,10.83096982484206,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia,Windows,297.11657399953924,1128
558,HP,Notebook,6,1.91,10.319265697988737,0,1,141.21199808219862,AMD Processor,0,128,AMD,Windows,269.71491633699935,128
559,Dell,Notebook,4,2.18,10.401887658299067,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Windows,218.99118029727762,1000
560,Acer,2 in 1 Convertible,4,1.25,9.83063294843456,1,1,189.90579052433608,Other Intel Processor,0,0,Intel,Windows,237.3822381554201,0
561,Lenovo,Notebook,4,2.05,10.421280845617712,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows,289.48459606850713,128
562,HP,Ultrabook,16,1.16,11.558808550535495,1,1,276.053530085501,Other Intel Processor,0,512,Intel,Windows,320.2220948991811,512
563,Lenovo,Notebook,8,3.4,11.981595204981144,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,432.9412935421858,256
564,Asus,Notebook,8,2.5,10.70777173269934,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,353.02999520549656,1128
565,Dell,Ultrabook,8,1.21,11.352694739066088,1,1,331.2642361026012,Intel Core i5,0,128,Intel,Windows,400.82972568414743,128
566,Dell,Notebook,4,1.93,10.841452101115571,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows,193.87751283199347,500
567,Fujitsu,Notebook,8,2.2,10.580858947180335,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,221.00027369450038,1000
568,Lenovo,Notebook,4,2.2,9.816202683605532,0,0,141.21199808219862,Other Intel Processor,500,0,Intel,Windows,310.666395780837,500
569,Lenovo,Notebook,4,2.02,10.87326596936077,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows,226.1091111902953,500
570,HP,Workstation,8,3.14,11.504424909404817,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia,Windows,333.1950151280547,500
571,HP,Notebook,8,1.94,9.93914036985058,0,0,111.93520355955212,Other Intel Processor,2000,0,Intel,Windows,217.15429490553112,2000
572,HP,Notebook,6,1.95,10.450993742936223,0,1,141.21199808219862,AMD Processor,0,256,AMD,Windows,275.3633962602873,256
573,Lenovo,Notebook,8,2.3,10.696986727022775,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,324.7875955890568,256
574,Lenovo,Notebook,4,2.05,10.50497986449436,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows,289.48459606850713,500
575,Mediacom,Notebook,4,1.4,9.49301392269684,0,0,157.3505121487356,Other Intel Processor,0,32,Intel,Windows,220.29071700822982,32
576,Toshiba,Ultrabook,16,1.24,11.50657735831005,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,195.11463506443212,512
577,Lenovo,Gaming,32,4.6,11.862769612046066,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,585.7441030276631,1256
578,MSI,Gaming,16,4.14,11.887251546940472,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows,527.1696927248968,1512
579,Dell,Notebook,8,2.2,10.594313360795072,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others,310.666395780837,256
580,Mediacom,Notebook,4,1.45,9.93914036985058,0,1,157.3505121487356,Other Intel Processor,0,32,Intel,Windows,228.1582426156666,32
581,Dell,Notebook,8,1.9,10.89180021486258,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows,190.86387273615938,500
582,HP,Notebook,4,1.49,10.55342238395318,0,0,165.6321180513006,Intel Core i3,0,128,Intel,Windows,246.7918558964379,128
583,Dell,Notebook,16,1.93,11.313402478637911,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,272.5391562986433,256
584,Dell,Netbook,4,1.26,9.662536382571954,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others,170.21870610262926,0
585,MSI,Gaming,16,4.5,11.737306010891048,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,573.01053557054,1128
586,HP,Gaming,16,3.78,11.2874471903093,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,481.3288498792536,1256
587,Lenovo,Ultrabook,12,1.4,11.397934727218958,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,220.29071700822982,256
588,Lenovo,Notebook,12,2.2,10.38737929394203,1,0,100.45466986113652,Intel Core i7,1000,0,Intel,Windows,221.00027369450038,1000
589,Asus,Gaming,8,2.73,11.454295851800008,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows,347.62639157946097,1128
590,Asus,2 in 1 Convertible,8,2.2,10.580858947180335,1,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,221.00027369450038,1000
591,Lenovo,Notebook,12,2.2,10.83096982484206,0,0,141.21199808219862,AMD Processor,0,512,AMD,Windows,310.666395780837,512
592,Dell,2 in 1 Convertible,4,1.39,10.37747822295932,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,187.78095355766243,128
593,Samsung,Notebook,16,2.5,11.413356147904066,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,353.02999520549656,1128
594,Lenovo,Notebook,4,2.8,10.246549458090431,0,0,127.33567457123112,Intel Core i3,500,0,Intel,Others,356.5398887994471,500
595,Lenovo,Notebook,8,2.29,10.104611236292678,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,230.04119398200265,1000
596,Lenovo,2 in 1 Convertible,8,1.37,11.588886005772771,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,226.91600173028186,512
597,Lenovo,Notebook,8,1.7,11.271296098981416,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,267.4958706528505,256
598,Dell,2 in 1 Convertible,8,1.34,11.396139931642937,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows,236.15164863282237,256
